Product ID,TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,Printing,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
686316,9201484,Riftbound: League of Legends Trading Card Game,Unleashed,"Allay, Eager Admirer",,041/219,Uncommon,Near Mint,Normal,0.12,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686316_in_200x200.jpg
685534,9197349,Riftbound: League of Legends Trading Card Game,Unleashed,Enthralling Protector,,162/219,Uncommon,Near Mint,Normal,0.08,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685534_in_200x200.jpg
686337,9201644,Riftbound: League of Legends Trading Card Game,Unleashed,Shard of Undoing,,174/219,Rare,Near Mint,Foil,0.21,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686337_in_200x200.jpg
684675,9192273,Riftbound: League of Legends Trading Card Game,Unleashed,Gardens of Becoming,,213/219,Uncommon,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684675_in_200x200.jpg
684123,9189297,Riftbound: League of Legends Trading Card Game,Unleashed,Crowd Favorite,,102/219,Uncommon,Near Mint,Normal,0.06,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684123_in_200x200.jpg
685529,9197309,Riftbound: League of Legends Trading Card Game,Unleashed,Starhound,,167/219,Uncommon,Near Mint,Normal,0.15,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685529_in_200x200.jpg
684609,9191947,Riftbound: League of Legends Trading Card Game,Unleashed,Cursed Sarcophagus,,148/219,Epic,Near Mint,Foil,0.82,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684609_in_200x200.jpg
695880,9296570,Riftbound: League of Legends Trading Card Game,Unleashed,Brush // Buff,,T03 // T04,None,Near Mint,Normal,0.12,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/695880_in_200x200.jpg
684619,9192022,Riftbound: League of Legends Trading Card Game,Unleashed,Pyke - Bloodharbor Ripper,,185/219,Rare,Near Mint,Foil,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684619_in_200x200.jpg
684652,9192202,Riftbound: League of Legends Trading Card Game,Unleashed,Friendship,,046/219,Uncommon,Near Mint,Normal,0.12,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/684652_in_200x200.jpg
684606,9191922,Riftbound: League of Legends Trading Card Game,Unleashed,Sinister Poro,,137/219,Uncommon,Near Mint,Normal,0.10,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/684606_in_200x200.jpg
684618,9192017,Riftbound: League of Legends Trading Card Game,Unleashed,Rengar - Pridestalker,,183/219,Rare,Near Mint,Foil,0.10,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684618_in_200x200.jpg
664972,9026946,Riftbound: League of Legends Trading Card Game,Spiritforged,Yone - Blademaster,,116/221,Rare,Near Mint,Foil,0.21,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/664972_in_200x200.jpg
664928,9026690,Riftbound: League of Legends Trading Card Game,Spiritforged,Fiora - Grand Duelist,,205/221,Rare,Near Mint,Foil,0.19,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/664928_in_200x200.jpg
665009,9027155,Riftbound: League of Legends Trading Card Game,Spiritforged,Bellows Breath,,080/221,Rare,Near Mint,Foil,1.23,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/665009_in_200x200.jpg
666471,9035326,Riftbound: League of Legends Trading Card Game,Spiritforged,Corina Veraza,,179/221,Epic,Near Mint,Foil,1.18,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666471_in_200x200.jpg
666486,9035501,Riftbound: League of Legends Trading Card Game,Spiritforged,Soraka - Wanderer,,173/221,Rare,Near Mint,Foil,0.23,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666486_in_200x200.jpg
686332,9201599,Riftbound: League of Legends Trading Card Game,Unleashed,Syndra - Transcendent,,146/219,Rare,Near Mint,Foil,0.24,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686332_in_200x200.jpg
684620,9192027,Riftbound: League of Legends Trading Card Game,Unleashed,Master Yi - Wuju Master,,191/219,Rare,Near Mint,Foil,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684620_in_200x200.jpg
685946,9199564,Riftbound: League of Legends Trading Card Game,Unleashed,Smoke and Mirrors,,083/219,Rare,Near Mint,Foil,0.40,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685946_in_200x200.jpg
663438,9018593,Riftbound: League of Legends Trading Card Game,Spiritforged,Sivir - Battle Mistress,,203/221,Rare,Near Mint,Foil,0.17,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/663438_in_200x200.jpg
666505,9035638,Riftbound: League of Legends Trading Card Game,Spiritforged,Production Surge,,076/221,Uncommon,Near Mint,Normal,0.14,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666505_in_200x200.jpg
686329,9201574,Riftbound: League of Legends Trading Card Game,Unleashed,Angler Beast,,132/219,Uncommon,Near Mint,Normal,0.13,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/686329_in_200x200.jpg
684213,9189782,Riftbound: League of Legends Trading Card Game,Unleashed,Inferna,,002/219,Common,Near Mint,Normal,0.10,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/684213_in_200x200.jpg
684607,9191932,Riftbound: League of Legends Trading Card Game,Unleashed,The List,,138/219,Uncommon,Near Mint,Normal,0.20,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/684607_in_200x200.jpg
684484,9191255,Riftbound: League of Legends Trading Card Game,Unleashed,Hunter's Machete,,096/219,Common,Near Mint,Normal,0.07,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/684484_in_200x200.jpg
686331,9201594,Riftbound: League of Legends Trading Card Game,Unleashed,Conscription,,140/219,Rare,Near Mint,Foil,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686331_in_200x200.jpg
685586,9197654,Riftbound: League of Legends Trading Card Game,Unleashed,Lotus Trap,,013/219,Uncommon,Near Mint,Normal,0.13,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685586_in_200x200.jpg
684489,9191290,Riftbound: League of Legends Trading Card Game,Unleashed,Jhin - Murderous Artist,,022/219,Rare,Near Mint,Foil,0.23,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684489_in_200x200.jpg
663434,9018558,Riftbound: League of Legends Trading Card Game,Spiritforged,Sterak's Gage,,056/221,Rare,Near Mint,Foil,0.21,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/663434_in_200x200.jpg
666806,9037722,Riftbound: League of Legends Trading Card Game,Spiritforged,Recurve Bow,,016/221,Uncommon,Near Mint,Normal,0.10,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666806_in_200x200.jpg
666872,9038257,Riftbound: League of Legends Trading Card Game,Spiritforged,Hall of Legends,,210/221,Uncommon,Near Mint,Normal,0.13,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666872_in_200x200.jpg
665144,9028031,Riftbound: League of Legends Trading Card Game,Spiritforged,Power Nexus,,214/221,Uncommon,Near Mint,Normal,0.10,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/665144_in_200x200.jpg
666871,9038247,Riftbound: League of Legends Trading Card Game,Spiritforged,Forgotten Monument,,209/221,Uncommon,Near Mint,Normal,0.08,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666871_in_200x200.jpg
666875,9038287,Riftbound: League of Legends Trading Card Game,Spiritforged,Rockfall Path,,216/221,Uncommon,Near Mint,Normal,0.13,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666875_in_200x200.jpg
665035,9027490,Riftbound: League of Legends Trading Card Game,Spiritforged,Treasure Hoard,,220/221,Uncommon,Near Mint,Normal,0.09,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/665035_in_200x200.jpg
684677,9192293,Riftbound: League of Legends Trading Card Game,Unleashed,Ripper's Bay,,214/219,Uncommon,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684677_in_200x200.jpg
666492,9035536,Riftbound: League of Legends Trading Card Game,Spiritforged,Ornn's Forge,,213/221,Uncommon,Near Mint,Normal,0.10,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/666492_in_200x200.jpg
685493,9197084,Riftbound: League of Legends Trading Card Game,Unleashed,Black Flame Altar,,208/219,Uncommon,Near Mint,Normal,0.04,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685493_in_200x200.jpg
666879,9038327,Riftbound: League of Legends Trading Card Game,Spiritforged,Veiled Temple,,221/221,Uncommon,Near Mint,Normal,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666879_in_200x200.jpg
685021,9194031,Riftbound: League of Legends Trading Card Game,Unleashed,Dusk Rose Lab,,209/219,Uncommon,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685021_in_200x200.jpg
684676,9192283,Riftbound: League of Legends Trading Card Game,Unleashed,Vaults of Helia,,219/219,Uncommon,Near Mint,Normal,0.05,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684676_in_200x200.jpg
666878,9038317,Riftbound: League of Legends Trading Card Game,Spiritforged,The Papertree,,219/221,Uncommon,Near Mint,Normal,0.11,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/666878_in_200x200.jpg
686322,9201519,Riftbound: League of Legends Trading Card Game,Unleashed,Towering Combatant,,099/219,Common,Near Mint,Normal,0.04,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/686322_in_200x200.jpg
685657,9198064,Riftbound: League of Legends Trading Card Game,Unleashed,Vault Breaker,,010/219,Common,Near Mint,Normal,0.08,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/685657_in_200x200.jpg
685939,9199504,Riftbound: League of Legends Trading Card Game,Unleashed,Ruined Rex,,067/219,Common,Near Mint,Normal,0.07,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/685939_in_200x200.jpg
684605,9191912,Riftbound: League of Legends Trading Card Game,Unleashed,Walking Roost,,130/219,Common,Near Mint,Normal,0.03,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/684605_in_200x200.jpg
685594,9197719,Riftbound: League of Legends Trading Card Game,Unleashed,Heroic Charge,,155/219,Common,Near Mint,Normal,0.07,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/685594_in_200x200.jpg
684124,9189307,Riftbound: League of Legends Trading Card Game,Unleashed,Mutated Mouser,,036/219,Common,Near Mint,Normal,0.08,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/684124_in_200x200.jpg
686276,9201246,Riftbound: League of Legends Trading Card Game,Unleashed,Spectral Centaur,,068/219,Common,Near Mint,Normal,0.06,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/686276_in_200x200.jpg
685530,9197319,Riftbound: League of Legends Trading Card Game,Unleashed,Isolate,,124/219,Common,Near Mint,Normal,0.06,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/685530_in_200x200.jpg
686330,9201584,Riftbound: League of Legends Trading Card Game,Unleashed,Scryer's Bloom,,136/219,Uncommon,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686330_in_200x200.jpg
684613,9191982,Riftbound: League of Legends Trading Card Game,Unleashed,Ultrasoft Poro,,160/219,Common,Near Mint,Normal,0.07,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/684613_in_200x200.jpg
684611,9191962,Riftbound: League of Legends Trading Card Game,Unleashed,Loyal Poro,,156/219,Common,Near Mint,Normal,0.06,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/684611_in_200x200.jpg
685948,9199574,Riftbound: League of Legends Trading Card Game,Unleashed,Maduli the Gatekeeper,,144/219,Rare,Near Mint,Foil,0.06,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685948_in_200x200.jpg
684480,9191230,Riftbound: League of Legends Trading Card Game,Unleashed,Smite,,007/219,Common,Near Mint,Normal,0.07,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/684480_in_200x200.jpg
684653,9192212,Riftbound: League of Legends Trading Card Game,Unleashed,Towering Pairofant,,008/219,Common,Near Mint,Normal,0.04,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/684653_in_200x200.jpg
685537,9197374,Riftbound: League of Legends Trading Card Game,Unleashed,Prepared Neophyte,,004/219,Common,Near Mint,Normal,0.04,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/685537_in_200x200.jpg
685593,9197709,Riftbound: League of Legends Trading Card Game,Unleashed,Evershade Stalker,,123/219,Common,Near Mint,Normal,0.10,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/685593_in_200x200.jpg
685590,9197684,Riftbound: League of Legends Trading Card Game,Unleashed,Voracious Gromp,,100/219,Common,Near Mint,Normal,0.08,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/685590_in_200x200.jpg
666598,9036121,Riftbound: League of Legends Trading Card Game,Spiritforged,Edge of Night,,139/221,Rare,Near Mint,Foil,0.30,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666598_in_200x200.jpg
666804,9037702,Riftbound: League of Legends Trading Card Game,Spiritforged,Minotaur Reckoner,,014/221,Uncommon,Near Mint,Normal,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666804_in_200x200.jpg
666837,9037942,Riftbound: League of Legends Trading Card Game,Spiritforged,Cull,,134/221,Uncommon,Near Mint,Normal,0.15,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666837_in_200x200.jpg
665142,9028016,Riftbound: League of Legends Trading Card Game,Spiritforged,Void Hatchling,,018/221,Uncommon,Near Mint,Normal,0.12,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/665142_in_200x200.jpg
665012,9027170,Riftbound: League of Legends Trading Card Game,Spiritforged,Piercing Light,,023/221,Rare,Near Mint,Foil,0.36,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/665012_in_200x200.jpg
666868,9038217,Riftbound: League of Legends Trading Card Game,Spiritforged,Combat Chef,,092/221,Common,Near Mint,Normal,0.04,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/666868_in_200x200.jpg
664961,9026881,Riftbound: League of Legends Trading Card Game,Spiritforged,Called Shot,,122/221,Common,Near Mint,Normal,0.11,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/664961_in_200x200.jpg
664925,9026675,Riftbound: League of Legends Trading Card Game,Spiritforged,Jax - Grandmaster At Arms,,193/221,Rare,Near Mint,Foil,0.14,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/664925_in_200x200.jpg
685023,9194051,Riftbound: League of Legends Trading Card Game,Unleashed,Forgotten Library,,211/219,Uncommon,Near Mint,Normal,0.05,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/685023_in_200x200.jpg
685022,9194041,Riftbound: League of Legends Trading Card Game,Unleashed,Forbidding Waste,,210/219,Uncommon,Near Mint,Normal,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685022_in_200x200.jpg
685936,9199479,Riftbound: League of Legends Trading Card Game,Unleashed,Divining Shells,,161/219,Uncommon,Near Mint,Normal,0.13,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685936_in_200x200.jpg
684599,9191872,Riftbound: League of Legends Trading Card Game,Unleashed,Call to Battle,,101/219,Uncommon,Near Mint,Normal,0.08,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684599_in_200x200.jpg
684208,9189752,Riftbound: League of Legends Trading Card Game,Unleashed,LeBlanc - Deceiver,,199/219,Rare,Near Mint,Foil,0.13,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/684208_in_200x200.jpg
686338,9201649,Riftbound: League of Legends Trading Card Game,Unleashed,Valley of Idols,,218/219,Uncommon,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686338_in_200x200.jpg
684654,9192222,Riftbound: League of Legends Trading Card Game,Unleashed,Mageseeker Investigator,,163/219,Uncommon,Near Mint,Normal,0.07,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/684654_in_200x200.jpg
685490,9197064,Riftbound: League of Legends Trading Card Game,Unleashed,Turn to Dust,,070/219,Common,Near Mint,Normal,0.07,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/685490_in_200x200.jpg
686315,9201474,Riftbound: League of Legends Trading Card Game,Unleashed,Wuju Apprentice,,040/219,Common,Near Mint,Normal,0.05,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/686315_in_200x200.jpg
685572,9197591,Riftbound: League of Legends Trading Card Game,Unleashed,Sumpworks Map,,085/219,Rare,Near Mint,Foil,0.06,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685572_in_200x200.jpg
686317,9201494,Riftbound: League of Legends Trading Card Game,Unleashed,Vex - Mocking,,055/219,Rare,Near Mint,Foil,0.13,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686317_in_200x200.jpg
684612,9191972,Riftbound: League of Legends Trading Card Game,Unleashed,Scrutinizing Sergeant,,157/219,Common,Near Mint,Normal,0.04,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/684612_in_200x200.jpg
684531,9191506,Riftbound: League of Legends Trading Card Game,Unleashed,Fresh Beans,,011/219,Uncommon,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684531_in_200x200.jpg
684202,9189712,Riftbound: League of Legends Trading Card Game,Unleashed,Abandon,,131/219,Uncommon,Near Mint,Normal,0.30,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684202_in_200x200.jpg
686277,9201256,Riftbound: League of Legends Trading Card Game,Unleashed,Chakram Dancer,,071/219,Uncommon,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686277_in_200x200.jpg
685583,9197624,Riftbound: League of Legends Trading Card Game,Unleashed,Mister Root,,127/219,Common,Near Mint,Normal,0.08,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/685583_in_200x200.jpg
684590,9191816,Riftbound: League of Legends Trading Card Game,Unleashed,Icevale Archer,,065/219,Common,Near Mint,Normal,0.06,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/684590_in_200x200.jpg
685585,9197644,Riftbound: League of Legends Trading Card Game,Unleashed,Monch,,035/219,Common,Near Mint,Normal,0.04,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/685585_in_200x200.jpg
686334,9201614,Riftbound: League of Legends Trading Card Game,Unleashed,Carrion Dredger,,153/219,Common,Near Mint,Normal,0.08,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/686334_in_200x200.jpg
695879,9296565,Riftbound: League of Legends Trading Card Game,Unleashed,Baron Pit // Gold,,T01 // T05,None,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/695879_in_200x200.jpg
686325,9201544,Riftbound: League of Legends Trading Card Game,Unleashed,Irresistible Faefolk,,112/219,Rare,Near Mint,Foil,2.50,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686325_in_200x200.jpg
685026,9194076,Riftbound: League of Legends Trading Card Game,Unleashed,Galio - Indefatigable,,171/219,Rare,Near Mint,Foil,0.17,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685026_in_200x200.jpg
685933,9199454,Riftbound: League of Legends Trading Card Game,Unleashed,Sprite Burst,,069/219,Common,Near Mint,Normal,0.08,,,,,3,,https://tcgplayer-cdn.tcgplayer.com/product/685933_in_200x200.jpg
666887,9038398,Riftbound: League of Legends Trading Card Game,Spiritforged,Show of Strength,,106/221,Uncommon,Near Mint,Normal,0.13,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/666887_in_200x200.jpg
666791,9037596,Riftbound: League of Legends Trading Card Game,Spiritforged,Forgefire Cape,,190/221,Epic,Near Mint,Foil,0.44,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666791_in_200x200.jpg
666437,9035121,Riftbound: League of Legends Trading Card Game,Spiritforged,Experimental Hexplate,,073/221,Uncommon,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666437_in_200x200.jpg
666802,9037682,Riftbound: League of Legends Trading Card Game,Spiritforged,Battering Ram,,012/221,Uncommon,Near Mint,Normal,0.15,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666802_in_200x200.jpg
666805,9037712,Riftbound: League of Legends Trading Card Game,Spiritforged,Perched Grimwyrm,,015/221,Uncommon,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666805_in_200x200.jpg
666838,9037952,Riftbound: League of Legends Trading Card Game,Spiritforged,Factory Recall,,135/221,Uncommon,Near Mint,Normal,0.13,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666838_in_200x200.jpg
666495,9035566,Riftbound: League of Legends Trading Card Game,Spiritforged,Glasc Mixologist,,165/221,Uncommon,Near Mint,Normal,0.24,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/666495_in_200x200.jpg
666811,9037757,Riftbound: League of Legends Trading Card Game,Spiritforged,Assembly Rig,,019/221,Rare,Near Mint,Foil,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666811_in_200x200.jpg
666863,9038177,Riftbound: League of Legends Trading Card Game,Spiritforged,Temporal Portal,,078/221,Uncommon,Near Mint,Normal,0.09,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/666863_in_200x200.jpg
666506,9035648,Riftbound: League of Legends Trading Card Game,Spiritforged,Rocket Barrage,,077/221,Uncommon,Near Mint,Normal,0.21,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666506_in_200x200.jpg
666819,9037802,Riftbound: League of Legends Trading Card Game,Spiritforged,Black Market Broker,,121/221,Common,Near Mint,Normal,0.06,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/666819_in_200x200.jpg
666491,9035526,Riftbound: League of Legends Trading Card Game,Spiritforged,Aspiring Engineer,,061/221,Common,Near Mint,Normal,0.08,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/666491_in_200x200.jpg
666886,9038388,Riftbound: League of Legends Trading Card Game,Spiritforged,Petricite Monument,,104/221,Uncommon,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666886_in_200x200.jpg
666864,9038187,Riftbound: League of Legends Trading Card Game,Spiritforged,Deathgrip,,163/221,Uncommon,Near Mint,Normal,0.29,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666864_in_200x200.jpg
664969,9026916,Riftbound: League of Legends Trading Card Game,Spiritforged,Warmog's Armor,,108/221,Uncommon,Near Mint,Normal,0.15,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/664969_in_200x200.jpg
666857,9038117,Riftbound: League of Legends Trading Card Game,Spiritforged,Trusty Ramhound,,159/221,Common,Near Mint,Normal,0.09,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/666857_in_200x200.jpg
664963,9026891,Riftbound: League of Legends Trading Card Game,Spiritforged,World Atlas,,086/221,Rare,Near Mint,Foil,0.17,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/664963_in_200x200.jpg
666861,9038157,Riftbound: League of Legends Trading Card Game,Spiritforged,Pickpocket,,074/221,Uncommon,Near Mint,Normal,0.16,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/666861_in_200x200.jpg
666487,9035506,Riftbound: League of Legends Trading Card Game,Spiritforged,Sacred Shears,,172/221,Rare,Near Mint,Foil,0.21,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666487_in_200x200.jpg
666803,9037692,Riftbound: League of Legends Trading Card Game,Spiritforged,Blast Corps Cadet,,013/221,Uncommon,Near Mint,Normal,0.12,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/666803_in_200x200.jpg
665140,9027996,Riftbound: League of Legends Trading Card Game,Spiritforged,Against the Odds,,001/221,Common,Near Mint,Normal,0.06,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/665140_in_200x200.jpg
664953,9026840,Riftbound: League of Legends Trading Card Game,Spiritforged,Buhru Captain,,091/221,Common,Near Mint,Normal,0.07,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/664953_in_200x200.jpg
665015,9027185,Riftbound: League of Legends Trading Card Game,Spiritforged,Strike Down,,107/221,Uncommon,Near Mint,Normal,0.06,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/665015_in_200x200.jpg
666833,9037902,Riftbound: League of Legends Trading Card Game,Spiritforged,Temptation,,129/221,Common,Near Mint,Normal,0.07,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/666833_in_200x200.jpg
665013,9027175,Riftbound: League of Legends Trading Card Game,Spiritforged,Rell - Magnetic,,024/221,Rare,Near Mint,Foil,0.20,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/665013_in_200x200.jpg
