Product ID,TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,Printing,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
652840,8925977,Riftbound: League of Legends Trading Card Game,Origins,Wind Wall,,064/298,Uncommon,Near Mint,Normal,0.35,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652840_in_200x200.jpg
652923,8926597,Riftbound: League of Legends Trading Card Game,Origins,Cithria of Cloudfield,,139/298,Uncommon,Near Mint,Normal,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652923_in_200x200.jpg
652969,8926947,Riftbound: League of Legends Trading Card Game,Origins,Fading Memories,,180/298,Uncommon,Near Mint,Normal,0.17,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652969_in_200x200.jpg
652824,8925817,Riftbound: League of Legends Trading Card Game,Origins,Meditation,,048/298,Common,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652824_in_200x200.jpg
653001,8927162,Riftbound: League of Legends Trading Card Game,Origins,Cruel Patron,,208/298,Common,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/653001_in_200x200.jpg
652921,8926577,Riftbound: League of Legends Trading Card Game,Origins,Stormclaw Ursine,,137/298,Common,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652921_in_200x200.jpg
652771,8925402,Riftbound: League of Legends Trading Card Game,Origins,Blazing Scorcher,,001/298,Common,Near Mint,Normal,0.10,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652771_in_200x200.jpg
652826,8925837,Riftbound: League of Legends Trading Card Game,Origins,Rune Prison,,050/298,Common,Near Mint,Normal,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652826_in_200x200.jpg
652788,8925567,Riftbound: League of Legends Trading Card Game,Origins,Iron Ballista,,017/298,Uncommon,Near Mint,Normal,0.14,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652788_in_200x200.jpg
652867,8926142,Riftbound: League of Legends Trading Card Game,Origins,Lecturing Yordle,,087/298,Common,Near Mint,Normal,0.13,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652867_in_200x200.jpg
653013,8927277,Riftbound: League of Legends Trading Card Game,Origins,Vanguard Sergeant,,219/298,Common,Near Mint,Normal,0.05,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/653013_in_200x200.jpg
653012,8927267,Riftbound: League of Legends Trading Card Game,Origins,Vanguard Captain,,218/298,Common,Near Mint,Normal,0.17,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/653012_in_200x200.jpg
652779,8925477,Riftbound: League of Legends Trading Card Game,Origins,Get Excited!,,008/298,Common,Near Mint,Normal,0.08,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/652779_in_200x200.jpg
652839,8925967,Riftbound: League of Legends Trading Card Game,Origins,Spirit's Refuge,,063/298,Uncommon,Near Mint,Normal,0.16,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652839_in_200x200.jpg
652790,8925587,Riftbound: League of Legends Trading Card Game,Origins,Raging Soul,,019/298,Uncommon,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652790_in_200x200.jpg
653017,8927317,Riftbound: League of Legends Trading Card Game,Origins,Peak Guardian,,223/298,Uncommon,Near Mint,Normal,0.13,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/653017_in_200x200.jpg
652831,8925887,Riftbound: League of Legends Trading Card Game,Origins,Wielder of Water,,055/298,Common,Near Mint,Normal,0.10,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652831_in_200x200.jpg
652915,8926517,Riftbound: League of Legends Trading Card Game,Origins,Dune Drake,,131/298,Common,Near Mint,Normal,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652915_in_200x200.jpg
652775,8925442,Riftbound: League of Legends Trading Card Game,Origins,Disintegrate,,005/298,Common,Near Mint,Normal,0.12,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652775_in_200x200.jpg
652841,8925987,Riftbound: League of Legends Trading Card Game,Origins,Wizened Elder,,065/298,Uncommon,Near Mint,Normal,0.10,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652841_in_200x200.jpg
652880,8926267,Riftbound: League of Legends Trading Card Game,Origins,Garbage Grabber,,099/298,Uncommon,Near Mint,Normal,0.19,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652880_in_200x200.jpg
652782,8925507,Riftbound: League of Legends Trading Card Game,Origins,Magma Wurm,,011/298,Common,Near Mint,Normal,0.08,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652782_in_200x200.jpg
652825,8925827,Riftbound: League of Legends Trading Card Game,Origins,Playful Phantom,,049/298,Common,Near Mint,Normal,0.03,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652825_in_200x200.jpg
652820,8925777,Riftbound: League of Legends Trading Card Game,Origins,Clockwork Keeper,,044/298,Common,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652820_in_200x200.jpg
652830,8925877,Riftbound: League of Legends Trading Card Game,Origins,Sunlit Guardian,,054/298,Common,Near Mint,Normal,0.10,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/652830_in_200x200.jpg
652873,8926197,Riftbound: League of Legends Trading Card Game,Origins,Riptide Rex,,092/298,Common,Near Mint,Normal,0.12,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652873_in_200x200.jpg
652914,8926507,Riftbound: League of Legends Trading Card Game,Origins,Crackshot Corsair,,130/298,Common,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652914_in_200x200.jpg
652957,8926827,Riftbound: League of Legends Trading Card Game,Origins,Fight or Flight,,168/298,Common,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652957_in_200x200.jpg
652931,8926677,Riftbound: League of Legends Trading Card Game,Origins,Wildclaw Shaman,,147/298,Uncommon,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652931_in_200x200.jpg
652866,8926132,Riftbound: League of Legends Trading Card Game,Origins,Jeweled Colossus,,086/298,Common,Near Mint,Normal,0.05,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/652866_in_200x200.jpg
