Product ID,TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,Printing,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
685530,9197319,Riftbound: League of Legends Trading Card Game,Unleashed,Isolate,,124/219,Common,Near Mint,Normal,0.05,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/685530_in_200x200.jpg
686314,9201469,Riftbound: League of Legends Trading Card Game,Unleashed,Katarina - Reckless,,023/219,Rare,Near Mint,Foil,0.27,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686314_in_200x200.jpg
685676,9198164,Riftbound: League of Legends Trading Card Game,Unleashed,Lord Broadmane,,012/219,Uncommon,Near Mint,Normal,0.11,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685676_in_200x200.jpg
684611,9191962,Riftbound: League of Legends Trading Card Game,Unleashed,Loyal Poro,,156/219,Common,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684611_in_200x200.jpg
685948,9199574,Riftbound: League of Legends Trading Card Game,Unleashed,Maduli the Gatekeeper,,144/219,Rare,Near Mint,Foil,0.08,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685948_in_200x200.jpg
685204,9195607,Riftbound: League of Legends Trading Card Game,Unleashed,Megatusk,,126/219,Common,Near Mint,Normal,0.03,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685204_in_200x200.jpg
653007,8927222,Riftbound: League of Legends Trading Card Game,Origins,Order Rune,,214/298,Common,Near Mint,Normal,0.13,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/653007_in_200x200.jpg
685584,9197634,Riftbound: League of Legends Trading Card Game,Unleashed,Right of Conquest,,015/219,Uncommon,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685584_in_200x200.jpg
685943,9199539,Riftbound: League of Legends Trading Card Game,Unleashed,Scorchclaw,,016/219,Uncommon,Near Mint,Normal,0.05,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/685943_in_200x200.jpg
686330,9201584,Riftbound: League of Legends Trading Card Game,Unleashed,Scryer's Bloom,,136/219,Uncommon,Near Mint,Normal,0.09,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686330_in_200x200.jpg
684480,9191230,Riftbound: League of Legends Trading Card Game,Unleashed,Smite,,007/219,Common,Near Mint,Normal,0.06,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684480_in_200x200.jpg
686276,9201246,Riftbound: League of Legends Trading Card Game,Unleashed,Spectral Centaur,,068/219,Common,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/686276_in_200x200.jpg
684613,9191982,Riftbound: League of Legends Trading Card Game,Unleashed,Ultrasoft Poro,,160/219,Common,Near Mint,Normal,0.07,,,,,1,,https://tcgplayer-cdn.tcgplayer.com/product/684613_in_200x200.jpg
685571,9197586,Riftbound: League of Legends Trading Card Game,Unleashed,Undying Legion,,025/219,Rare,Near Mint,Foil,0.17,,,,,2,,https://tcgplayer-cdn.tcgplayer.com/product/685571_in_200x200.jpg
